t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
1102.001,1787165351.510,-57,-94,648,100,80,1
1103.000,1787165352.508,-58,-94,612,100,80,1
1104.003,1787165353.510,-59,-94,612,100,80,1
1105.003,1787165354.511,-57,-94,612,100,80,1
1106.002,1787165355.510,-57,-94,612,100,80,1
1107.001,1787165356.509,-57,-94,612,100,80,1
1108.002,1787165357.512,-57,-94,648,100,80,1
1109.003,1787165358.512,-57,-94,648,100,80,1
1110.002,1787165359.509,-57,-94,648,100,80,1
1111.001,1787165360.509,-56,-94,648,100,80,1
1112.001,1787165361.510,-57,-94,648,100,80,1
1113.005,1787165362.514,-57,-94,612,100,80,1
1114.004,1787165363.514,-57,-94,612,100,80,1
1115.002,1787165364.510,-58,-94,612,100,80,1
1116.005,1787165365.514,-57,-94,612,100,80,1
